"","YEAR","AGE","income_bound","EDUC","female","religious","married","widowed","divorced","separated","have_children","white","happy","ft_employed","pt_employed","unemployed","retired","in_education","home_maker","work_status_other","c_age"
"9039",1998,28,20,16,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-18.3461142836874
"9040",1998,42,21,16,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-4.34611428368744
"9041",1998,72,17,14,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,25.6538857163126
"9042",1998,45,21,16,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-1.34611428368744
"9043",1998,79,20,19,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,32.6538857163126
"9044",1998,81,19,16,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,34.6538857163126
"9048",1998,48,18,14,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1.65388571631256
"9049",1998,61,16,13,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,14.6538857163126
"9054",1998,41,18,14,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,-5.34611428368744
"9055",1998,64,14,13,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,17.6538857163126
"9056",1998,50,14,16,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,3.65388571631256
"9058",1998,25,8,9,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,-21.3461142836874
"9059",1998,27,17,12,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-19.3461142836874
"9062",1998,50,21,16,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,3.65388571631256
"9063",1998,19,21,11,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-27.3461142836874
"9064",1998,71,16,18,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,24.6538857163126
"9065",1998,56,21,17,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,9.65388571631256
"9067",1998,45,21,16,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-1.34611428368744
"9068",1998,56,7,16,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,9.65388571631256
"9069",1998,25,15,16,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-21.3461142836874
"9070",1998,38,19,14,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-8.34611428368744
"9071",1998,30,12,16,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-16.3461142836874
"9072",1998,24,13,13,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-22.3461142836874
"9074",1998,28,14,13,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-18.3461142836874
"9075",1998,60,9,20,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13.6538857163126
"9076",1998,47,18,14,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.653885716312558
"9077",1998,35,7,14,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-11.3461142836874
"9078",1998,37,21,16,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,-9.34611428368744
"9080",1998,38,19,19,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-8.34611428368744
"9081",1998,47,9,11,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.653885716312558
"9082",1998,76,8,11,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,29.6538857163126
"9083",1998,86,6,7,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,39.6538857163126
"9084",1998,73,11,11,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,26.6538857163126
"9085",1998,69,6,11,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,22.6538857163126
"9086",1998,50,9,6,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3.65388571631256
"9087",1998,29,8,14,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-17.3461142836874
"9088",1998,32,13,14,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,-14.3461142836874
"9089",1998,74,8,12,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,27.6538857163126
"9091",1998,48,21,20,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1.65388571631256
"9092",1998,52,21,16,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,5.65388571631256
"9093",1998,51,15,14,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.65388571631256
"9094",1998,25,10,14,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-21.3461142836874
"9095",1998,64,14,12,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,17.6538857163126
"9096",1998,44,16,12,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-2.34611428368744
"9097",1998,49,21,12,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,2.65388571631256
"9098",1998,82,14,8,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,35.6538857163126
"9099",1998,34,19,14,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-12.3461142836874
"9100",1998,79,14,13,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,32.6538857163126
"9103",1998,35,21,12,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,-11.3461142836874
"9104",1998,39,21,12,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-7.34611428368744
"9105",1998,44,13,10,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,-2.34611428368744
"9106",1998,56,21,20,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,9.65388571631256
"9107",1998,51,20,18,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,4.65388571631256
"9109",1998,33,21,20,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-13.3461142836874
"9110",1998,50,21,20,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,3.65388571631256
"9111",1998,69,20,17,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,22.6538857163126
"9112",1998,34,21,18,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,-12.3461142836874
"9113",1998,42,14,16,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-4.34611428368744
"9114",1998,63,21,15,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,16.6538857163126
"9115",1998,49,19,18,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,2.65388571631256
"9116",1998,71,18,17,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,24.6538857163126
"9117",1998,64,20,12,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,17.6538857163126
"9118",1998,48,21,16,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1.65388571631256
"9120",1998,30,18,12,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-16.3461142836874
"9121",1998,46,21,16,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-0.346114283687442
"9122",1998,21,16,9,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-25.3461142836874
"9123",1998,43,13,18,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,-3.34611428368744
"9124",1998,27,15,13,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-19.3461142836874
"9125",1998,22,14,10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-24.3461142836874
"9126",1998,41,21,14,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-5.34611428368744
"9127",1998,37,18,13,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-9.34611428368744
"9128",1998,55,8,9,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,8.65388571631256
"9134",1998,59,3,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,12.6538857163126
"9135",1998,40,16,13,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,-6.34611428368744
"9136",1998,79,5,8,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,32.6538857163126
"9137",1998,56,13,13,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,9.65388571631256
"9138",1998,54,18,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.65388571631256
"9139",1998,29,17,14,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-17.3461142836874
"9140",1998,23,10,16,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-23.3461142836874
"9141",1998,35,15,16,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,-11.3461142836874
"9142",1998,26,17,12,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-20.3461142836874
"9143",1998,46,13,15,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,-0.346114283687442
"9145",1998,55,7,11,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,8.65388571631256
"9146",1998,67,8,9,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,20.6538857163126
"9147",1998,72,7,9,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,25.6538857163126
"9148",1998,80,7,9,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,33.6538857163126
"9149",1998,71,10,12,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,24.6538857163126
"9150",1998,74,12,13,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,27.6538857163126
"9151",1998,53,5,12,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,6.65388571631256
"9152",1998,76,8,18,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,29.6538857163126
"9153",1998,49,20,12,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,2.65388571631256
"9154",1998,57,15,11,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,10.6538857163126
"9156",1998,42,15,13,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-4.34611428368744
"9158",1998,80,14,12,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,33.6538857163126
"9159",1998,43,21,20,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-3.34611428368744
"9160",1998,42,21,16,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-4.34611428368744
"9161",1998,43,15,12,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,-3.34611428368744
"9162",1998,69,9,15,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,22.6538857163126
"9163",1998,56,18,9,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,9.65388571631256
"9167",1998,37,21,14,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,-9.34611428368744
"9170",1998,50,20,16,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,3.65388571631256
"9171",1998,48,19,12,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1.65388571631256
"9173",1998,64,21,20,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,17.6538857163126
"9174",1998,37,20,12,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,-9.34611428368744
"9175",1998,52,16,10,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,5.65388571631256
"9176",1998,54,13,12,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,7.65388571631256
"9177",1998,26,10,15,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-20.3461142836874
"9179",1998,43,18,12,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,-3.34611428368744
"9182",1998,48,15,16,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1.65388571631256
"9183",1998,48,20,8,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1.65388571631256
"9184",1998,53,11,14,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,6.65388571631256
"9185",1998,67,15,12,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20.6538857163126
"9186",1998,40,19,14,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-6.34611428368744
"9188",1998,25,21,13,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-21.3461142836874
"9189",1998,35,20,12,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,-11.3461142836874
"9190",1998,33,16,12,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-13.3461142836874
"9192",1998,70,13,12,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,23.6538857163126
"9194",1998,20,18,12,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-26.3461142836874
"9195",1998,44,21,13,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,-2.34611428368744
"9198",1998,37,21,16,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,-9.34611428368744
"9199",1998,44,21,16,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-2.34611428368744
"9200",1998,42,21,16,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-4.34611428368744
"9201",1998,51,21,16,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,4.65388571631256
"9203",1998,52,20,13,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,5.65388571631256
"9204",1998,59,21,17,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,12.6538857163126
"9205",1998,44,21,18,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-2.34611428368744
"9206",1998,44,21,20,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,-2.34611428368744
"9207",1998,35,19,16,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-11.3461142836874
"9208",1998,47,18,18,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0.653885716312558
"9209",1998,43,21,19,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,-3.34611428368744
"9210",1998,34,16,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-12.3461142836874
"9211",1998,89,13,9,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,42.6538857163126
"9212",1998,54,21,14,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7.65388571631256
"9213",1998,44,20,18,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,-2.34611428368744
"9214",1998,29,21,15,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-17.3461142836874
"9215",1998,26,12,13,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,-20.3461142836874
"9216",1998,35,11,12,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,-11.3461142836874
"9217",1998,35,12,12,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,-11.3461142836874
"9218",1998,26,8,14,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-20.3461142836874
"9219",1998,36,8,13,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-10.3461142836874
"9220",1998,31,7,14,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-15.3461142836874
"9221",1998,45,21,14,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,-1.34611428368744
"9222",1998,50,18,14,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,3.65388571631256
"9223",1998,69,11,18,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,22.6538857163126
"9224",1998,34,20,17,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-12.3461142836874
"9225",1998,35,21,12,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,-11.3461142836874
"9226",1998,61,14,12,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,14.6538857163126
"9227",1998,36,20,18,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,-10.3461142836874
"9228",1998,24,21,16,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-22.3461142836874
"9230",1998,55,21,13,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,8.65388571631256
"9231",1998,28,18,14,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-18.3461142836874
"9232",1998,33,15,6,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-13.3461142836874
"9233",1998,59,16,14,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,12.6538857163126
"9235",1998,41,14,17,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,-5.34611428368744
"9236",1998,35,15,12,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-11.3461142836874
"9237",1998,38,18,16,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-8.34611428368744
"9238",1998,47,21,20,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0.653885716312558
"9239",1998,52,16,16,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5.65388571631256
"9240",1998,62,17,10,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,15.6538857163126
"9241",1998,19,17,13,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-27.3461142836874
"9242",1998,55,19,17,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,8.65388571631256
"9243",1998,52,18,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.65388571631256
"9244",1998,37,18,14,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,-9.34611428368744
"9245",1998,35,20,13,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-11.3461142836874
"9246",1998,61,21,8,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,14.6538857163126
"9247",1998,27,21,16,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,-19.3461142836874
"9248",1998,36,21,17,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-10.3461142836874
"9249",1998,34,12,14,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,-12.3461142836874
"9250",1998,72,2,5,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,25.6538857163126
"9251",1998,35,17,8,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-11.3461142836874
"9252",1998,57,13,13,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,10.6538857163126
"9253",1998,79,10,12,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,32.6538857163126
"9254",1998,78,13,9,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,31.6538857163126
"9255",1998,44,9,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2.34611428368744
"9256",1998,35,14,13,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-11.3461142836874
"9257",1998,45,13,14,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,-1.34611428368744
"9258",1998,55,15,8,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,8.65388571631256
"9259",1998,61,21,15,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,14.6538857163126
"9260",1998,37,21,16,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-9.34611428368744
"9261",1998,69,21,17,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,22.6538857163126
"9262",1998,57,21,20,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,10.6538857163126
"9263",1998,40,21,16,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-6.34611428368744
"9264",1998,52,20,17,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,5.65388571631256
"9265",1998,50,9,12,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3.65388571631256
"9266",1998,48,17,15,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1.65388571631256
"9268",1998,57,14,13,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,10.6538857163126
"9269",1998,42,13,16,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-4.34611428368744
"9270",1998,33,14,7,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,-13.3461142836874
"9271",1998,35,19,15,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,-11.3461142836874
"9272",1998,29,11,12,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-17.3461142836874
"9273",1998,37,12,11,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-9.34611428368744
"9274",1998,29,20,12,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-17.3461142836874
"9275",1998,48,16,12,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1.65388571631256
"9276",1998,48,9,16,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1.65388571631256
"9277",1998,49,19,15,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,2.65388571631256
"9278",1998,39,13,13,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,-7.34611428368744
"9279",1998,35,10,12,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-11.3461142836874
"9280",1998,71,15,12,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,24.6538857163126
"9281",1998,52,14,12,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,5.65388571631256
"9282",1998,33,16,13,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-13.3461142836874
"9283",1998,61,21,12,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,14.6538857163126
"9284",1998,51,21,12,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,4.65388571631256
"9285",1998,28,17,11,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,-18.3461142836874
"9286",1998,55,18,10,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,8.65388571631256
"9288",1998,19,18,12,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-27.3461142836874
"9289",1998,46,14,12,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,-0.346114283687442
"9290",1998,77,10,10,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,30.6538857163126
"9291",1998,47,18,14,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0.653885716312558
"9292",1998,45,17,14,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-1.34611428368744
"9293",1998,50,21,16,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3.65388571631256
"9294",1998,33,15,12,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,-13.3461142836874
"9295",1998,44,15,14,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,-2.34611428368744
"9296",1998,24,9,16,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-22.3461142836874
"9297",1998,44,18,14,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-2.34611428368744
"9298",1998,41,12,12,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-5.34611428368744
"9300",1998,39,7,13,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-7.34611428368744
"9301",1998,41,15,11,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-5.34611428368744
"9302",1998,32,14,12,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-14.3461142836874
"9303",1998,65,18,12,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,18.6538857163126
"9304",1998,58,10,13,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,11.6538857163126
"9305",1998,22,13,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-24.3461142836874
"9306",1998,46,15,12,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,-0.346114283687442
"9307",1998,39,3,13,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-7.34611428368744
"9309",1998,28,9,13,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-18.3461142836874
"9310",1998,34,11,12,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-12.3461142836874
"9311",1998,45,6,14,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-1.34611428368744
"9312",1998,41,14,13,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,-5.34611428368744
"9313",1998,55,21,14,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,8.65388571631256
"9314",1998,48,21,18,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1.65388571631256
"9315",1998,53,20,15,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,6.65388571631256
"9316",1998,44,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-2.34611428368744
"9317",1998,79,7,11,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,32.6538857163126
"9318",1998,39,16,12,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,-7.34611428368744
"9319",1998,44,14,12,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,-2.34611428368744
"9320",1998,41,4,12,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,-5.34611428368744
"9322",1998,25,4,12,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,-21.3461142836874
"9323",1998,60,20,14,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,13.6538857163126
"9324",1998,71,13,12,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,24.6538857163126
"9325",1998,38,18,20,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-8.34611428368744
"9326",1998,52,20,14,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,5.65388571631256
"9327",1998,77,20,12,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,30.6538857163126
"9329",1998,53,21,18,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,6.65388571631256
"9330",1998,37,21,17,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-9.34611428368744
"9333",1998,46,9,8,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,-0.346114283687442
"9334",1998,37,19,14,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,-9.34611428368744
"9335",1998,49,21,18,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2.65388571631256
"9336",1998,52,21,16,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,5.65388571631256
"9337",1998,27,18,18,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-19.3461142836874
"9338",1998,28,12,16,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-18.3461142836874
"9339",1998,28,19,16,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,-18.3461142836874
"9341",1998,51,21,16,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4.65388571631256
"9342",1998,60,21,16,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,13.6538857163126
"9343",1998,55,21,18,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,8.65388571631256
"9344",1998,55,21,15,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,8.65388571631256
"9345",1998,33,20,13,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,-13.3461142836874
"9346",1998,55,12,16,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,8.65388571631256
"9347",1998,46,20,14,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,-0.346114283687442
"9348",1998,35,18,14,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-11.3461142836874
"9349",1998,60,21,17,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,13.6538857163126
